sheet,run,gen,mejor,prom,peor
Grafo_75,0,152,1,4.475,20
Grafo_75,0,153,1,3.8875,15
Grafo_75,0,154,1,3.3375,14
Grafo_75,0,155,1,3.95,15
Grafo_75,0,156,1,3.9625,14
Grafo_75,0,157,0,3.4,14
Grafo_75,1,0,485,485.0,485
Grafo_75,1,1,485,485.0,485
Grafo_75,1,2,485,485.0,485
Grafo_75,1,3,485,485.0,485
Grafo_75,1,4,485,485.0,485
Grafo_75,1,5,485,485.0,485
Grafo_75,1,6,485,485.0,485
Grafo_75,1,7,485,485.0,485
Grafo_75,1,8,485,485.0,485
Grafo_75,1,9,485,485.0,485
Grafo_75,1,10,485,485.0,485
Grafo_75,1,11,485,485.0,485
Grafo_75,1,12,485,485.0,485
Grafo_75,1,13,485,485.0,485
Grafo_75,1,14,485,485.0,485
Grafo_75,1,15,485,485.0,485
Grafo_75,1,16,485,485.0,485
Grafo_75,1,17,485,485.0,485
Grafo_75,1,18,485,485.0,485
Grafo_75,1,19,485,485.0,485
Grafo_75,1,20,467,480.5875,485
Grafo_75,1,21,443,471.2125,485
Grafo_75,1,22,422,461.1,485
Grafo_75,1,23,403,446.9,485
Grafo_75,1,24,393,430.5375,470
Grafo_75,1,25,379,412.2625,456
Grafo_75,1,26,370,395.3625,439
Grafo_75,1,27,325,381.95,434
Grafo_75,1,28,225,356.3875,390
Grafo_75,1,29,225,319.475,390
Grafo_75,1,30,222,275.5875,356
Grafo_75,1,31,217,249.2625,360
Grafo_75,1,32,210,240.5,375
Grafo_75,1,33,210,231.975,292
Grafo_75,1,34,209,223.3875,264
Grafo_75,1,35,209,217.1125,239
Grafo_75,1,36,206,213.6,231
Grafo_75,1,37,203,210.675,224
Grafo_75,1,38,203,208.3875,222
Grafo_75,1,39,200,205.225,216
Grafo_75,1,40,191,200.9125,209
Grafo_75,1,41,176,196.075,208
Grafo_75,1,42,173,190.625,205
Grafo_75,1,43,170,185.2375,203
Grafo_75,1,44,157,178.5875,194
Grafo_75,1,45,149,170.5125,189
Grafo_75,1,46,130,160.9375,179
Grafo_75,1,47,128,150.9125,174
Grafo_75,1,48,125,143.5,165
Grafo_75,1,49,122,137.6125,151
Grafo_75,1,50,122,134.0,150
Grafo_75,1,51,118,129.4625,148
Grafo_75,1,52,117,126.5875,144
Grafo_75,1,53,115,124.625,144
Grafo_75,1,54,110,121.7375,136
Grafo_75,1,55,110,119.025,127
Grafo_75,1,56,109,117.225,134
Grafo_75,1,57,109,114.3125,123
Grafo_75,1,58,107,111.7875,119
Grafo_75,1,59,103,109.95,118
Grafo_75,1,60,103,108.725,129
Grafo_75,1,61,95,105.925,127
Grafo_75,1,62,86,103.5875,130
Grafo_75,1,63,81,99.125,119
Grafo_75,1,64,76,96.8125,128
Grafo_75,1,65,76,89.65,109
Grafo_75,1,66,74,86.3625,110
Grafo_75,1,67,72,83.475,106
Grafo_75,1,68,72,78.35,89
Grafo_75,1,69,71,76.075,85
Grafo_75,1,70,69,74.0875,80
Grafo_75,1,71,67,72.9625,78
Grafo_75,1,72,65,70.7875,76
Grafo_75,1,73,61,68.1375,74
Grafo_75,1,74,61,66.55,73
Grafo_75,1,75,61,67.0,84
Grafo_75,1,76,58,68.65,89
Grafo_75,1,77,58,63.8875,79
Grafo_75,1,78,56,60.8625,66
Grafo_75,1,79,52,58.4875,64
Grafo_75,1,80,50,55.8125,62
Grafo_75,1,81,46,55.125,69
Grafo_75,1,82,43,52.5125,67
Grafo_75,1,83,42,48.1125,55
Grafo_75,1,84,40,46.6125,70
Grafo_75,1,85,37,45.9875,70
Grafo_75,1,86,37,44.6875,67
Grafo_75,1,87,36,43.3,65
Grafo_75,1,88,35,39.225,59
Grafo_75,1,89,32,38.05,51
Grafo_75,1,90,31,36.9125,43
Grafo_75,1,91,30,36.975,61
Grafo_75,1,92,29,36.525,76
Grafo_75,1,93,29,38.825,66
Grafo_75,1,94,28,37.6875,73
Grafo_75,1,95,28,34.125,71
Grafo_75,1,96,27,32.8375,61
Grafo_75,1,97,27,30.3,38
Grafo_75,1,98,27,29.2375,37
Grafo_75,1,99,26,30.45,66
Grafo_75,1,100,24,27.7,32
Grafo_75,1,101,23,27.0125,33
Grafo_75,1,102,23,29.4875,55
Grafo_75,1,103,22,28.875,56
Grafo_75,1,104,21,25.0,62
Grafo_75,1,105,20,22.7625,27
Grafo_75,1,106,20,26.15,51
Grafo_75,1,107,19,27.9,60
Grafo_75,1,108,19,24.3375,58
Grafo_75,1,109,17,23.2875,59
Grafo_75,1,110,16,19.7,53
Grafo_75,1,111,15,18.25,22
Grafo_75,1,112,14,17.4625,53
Grafo_75,1,113,13,16.275,20
Grafo_75,1,114,13,16.85,37
Grafo_75,1,115,13,17.325,47
Grafo_75,1,116,13,14.25,16
Grafo_75,1,117,13,13.8625,18
Grafo_75,1,118,11,13.15,17
Grafo_75,1,119,10,12.9,15
Grafo_75,1,120,10,12.5125,15
Grafo_75,1,121,10,11.9,16
Grafo_75,1,122,8,11.75,27
Grafo_75,1,123,8,11.0125,28
Grafo_75,1,124,7,10.0875,32
Grafo_75,1,125,7,9.25,28
Grafo_75,1,126,6,8.5125,26
Grafo_75,1,127,6,7.85,11
Grafo_75,1,128,6,7.4125,11
Grafo_75,1,129,6,7.5375,12
Grafo_75,1,130,5,7.3,11
Grafo_75,1,131,4,6.85,12
Grafo_75,1,132,4,6.1,11
Grafo_75,1,133,3,5.6875,9
Grafo_75,1,134,3,5.175,7
Grafo_75,1,135,3,7.425,42
Grafo_75,1,136,3,4.775,40
Grafo_75,1,137,3,6.3125,34
Grafo_75,1,138,3,3.5625,19
Grafo_75,1,139,3,3.025,4
Grafo_75,1,140,2,2.9625,3
Grafo_75,1,141,2,2.8375,3
Grafo_75,1,142,1,6.7375,25
Grafo_75,1,143,1,6.3125,25
Grafo_75,1,144,1,9.0375,24
Grafo_75,1,145,1,7.2875,27
Grafo_75,1,146,1,9.15,26
Grafo_75,1,147,1,9.4625,26
Grafo_75,1,148,1,8.2625,24
Grafo_75,1,149,1,7.925,23
Grafo_75,1,150,1,5.175,20
Grafo_75,1,151,1,1.7375,12
Grafo_75,1,152,1,1.1875,2
Grafo_75,1,153,1,1.2625,14
Grafo_75,1,154,0,1.7,22
Grafo_75,2,0,485,485.0,485
Grafo_75,2,1,485,485.0,485
Grafo_75,2,2,485,485.0,485
Grafo_75,2,3,485,485.0,485
Grafo_75,2,4,485,485.0,485
Grafo_75,2,5,485,485.0,485
Grafo_75,2,6,485,485.0,485
Grafo_75,2,7,485,485.0,485
Grafo_75,2,8,485,485.0,485
Grafo_75,2,9,485,485.0,485
Grafo_75,2,10,485,485.0,485
Grafo_75,2,11,485,485.0,485
Grafo_75,2,12,485,485.0,485
Grafo_75,2,13,485,485.0,485
Grafo_75,2,14,485,485.0,485
Grafo_75,2,15,485,485.0,485
Grafo_75,2,16,485,485.0,485
Grafo_75,2,17,485,485.0,485
Grafo_75,2,18,485,485.0,485
Grafo_75,2,19,485,485.0,485
Grafo_75,2,20,466,481.2,485
Grafo_75,2,21,435,472.7625,485
Grafo_75,2,22,256,454.675,485
Grafo_75,2,23,251,425.9375,473
Grafo_75,2,24,224,391.7,458
Grafo_75,2,25,224,315.3375,440
Grafo_75,2,26,224,260.2625,428
Grafo_75,2,27,221,243.9,411
Grafo_75,2,28,216,233.8375,264
Grafo_75,2,29,214,226.8125,254
Grafo_75,2,30,208,221.2125,248
Grafo_75,2,31,206,216.3375,227
Grafo_75,2,32,203,212.5125,220
Grafo_75,2,33,201,208.5125,216
Grafo_75,2,34,201,205.775,214
Grafo_75,2,35,199,203.8125,208
Grafo_75,2,36,196,201.8125,207
Grafo_75,2,37,195,200.0875,204
Grafo_75,2,38,193,198.4375,203
Grafo_75,2,39,191,197.05,203
Grafo_75,2,40,184,193.3,199
Grafo_75,2,41,177,188.6625,196
Grafo_75,2,42,171,183.6375,198
Grafo_75,2,43,163,178.9625,194
Grafo_75,2,44,143,171.6375,195
Grafo_75,2,45,137,160.7125,184
Grafo_75,2,46,134,151.7375,183
Grafo_75,2,47,130,145.5875,169
Grafo_75,2,48,128,141.025,161
Grafo_75,2,49,122,137.6625,162
Grafo_75,2,50,119,134.7375,156
Grafo_75,2,51,119,132.3125,155
Grafo_75,2,52,113,127.3,141
Grafo_75,2,53,111,123.2625,136
Grafo_75,2,54,109,119.125,135
Grafo_75,2,55,107,115.3125,125
Grafo_75,2,56,107,112.475,122
Grafo_75,2,57,104,109.7375,113
Grafo_75,2,58,103,107.6625,112
Grafo_75,2,59,102,105.35,110
Grafo_75,2,60,98,102.95,108
Grafo_75,2,61,94,100.725,107
Grafo_75,2,62,88,97.25,104
Grafo_75,2,63,87,94.6,104
Grafo_75,2,64,82,91.1125,102
Grafo_75,2,65,78,87.2,96
Grafo_75,2,66,72,83.2375,92
Grafo_75,2,67,69,79.3375,91
Grafo_75,2,68,68,75.8,85
Grafo_75,2,69,63,72.375,78
Grafo_75,2,70,59,68.7375,75
Grafo_75,2,71,59,65.775,75
Grafo_75,2,72,57,64.125,81
Grafo_75,2,73,56,61.85,76
Grafo_75,2,74,54,60.5375,78
Grafo_75,2,75,54,57.7625,62
Grafo_75,2,76,53,56.5,69
Grafo_75,2,77,50,54.7125,58
Grafo_75,2,78,50,53.725,58
Grafo_75,2,79,47,52.675,76
Grafo_75,2,80,46,50.2875,54
Grafo_75,2,81,45,48.8,71
Grafo_75,2,82,43,47.2625,66
Grafo_75,2,83,40,45.5,50
Grafo_75,2,84,40,44.625,75
Grafo_75,2,85,39,43.8,59
Grafo_75,2,86,38,41.825,47
Grafo_75,2,87,36,41.6875,65
Grafo_75,2,88,36,40.025,48
Grafo_75,2,89,34,38.75,43
Grafo_75,2,90,33,37.475,43
Grafo_75,2,91,32,36.8625,43
Grafo_75,2,92,32,35.5125,39
Grafo_75,2,93,32,35.7625,55
Grafo_75,2,94,31,37.175,56
Grafo_75,2,95,31,35.7125,54
Grafo_75,2,96,30,35.95,56
Grafo_75,2,97,29,35.45,54
Grafo_75,2,98,29,35.25,55
Grafo_75,2,99,29,35.05,63
Grafo_75,2,100,27,35.4375,54
Grafo_75,2,101,26,31.0125,55
Grafo_75,2,102,24,29.975,46
Grafo_75,2,103,24,28.25,40
Grafo_75,2,104,23,26.475,34
Grafo_75,2,105,21,25.3875,30
Grafo_75,2,106,20,24.2375,36
Grafo_75,2,107,19,22.6375,27
Grafo_75,2,108,18,21.0125,25
Grafo_75,2,109,17,20.2875,36
Grafo_75,2,110,16,18.975,23
Grafo_75,2,111,15,18.05,21
Grafo_75,2,112,14,17.8875,38
Grafo_75,2,113,14,17.3,41
Grafo_75,2,114,14,15.975,32
Grafo_75,2,115,14,14.9625,31
Grafo_75,2,116,14,14.25,16
Grafo_75,2,117,13,13.9875,16
Grafo_75,2,118,13,14.025,16
Grafo_75,2,119,13,13.8,16
Grafo_75,2,120,12,16.1375,40
Grafo_75,2,121,11,15.5875,40
Grafo_75,2,122,11,13.3625,28
Grafo_75,2,123,10,11.975,14
Grafo_75,2,124,9,11.525,17
Grafo_75,2,125,9,11.4625,19
Grafo_75,2,126,8,11.9875,26
Grafo_75,2,127,8,11.8125,25
Grafo_75,2,128,7,10.3125,18
Grafo_75,2,129,7,11.0875,37
Grafo_75,2,130,6,10.75,28
Grafo_75,2,131,6,8.55,28
Grafo_75,2,132,6,7.275,10
Grafo_75,2,133,6,7.0125,18
Grafo_75,2,134,5,6.2,8
Grafo_75,2,135,5,6.5625,16
Grafo_75,2,136,4,6.6125,16
Grafo_75,2,137,4,9.4,24
Grafo_75,2,138,4,7.8125,18
Grafo_75,2,139,3,8.4125,25
Grafo_75,2,140,3,8.75,25
Grafo_75,2,141,3,7.2125,22
Grafo_75,2,142,3,8.375,25
Grafo_75,2,143,3,10.975,31
Grafo_75,2,144,2,9.8375,28
Grafo_75,2,145,2,9.05,32
Grafo_75,2,146,2,9.1375,23
Grafo_75,2,147,2,5.7625,18
Grafo_75,2,148,2,5.425,17
Grafo_75,2,149,2,5.5875,17
Grafo_75,2,150,2,5.9,18
Grafo_75,2,151,2,5.325,18
Grafo_75,2,152,2,7.275,19
Grafo_75,2,153,2,7.1375,19
Grafo_75,2,154,2,7.8375,23
Grafo_75,2,155,2,7.35,18
Grafo_75,2,156,2,6.7625,22
Grafo_75,2,157,2,6.7375,27
Grafo_75,2,158,1,6.8,19
Grafo_75,2,159,1,6.1,20
Grafo_75,2,160,1,4.325,19
Grafo_75,2,161,1,3.925,16
Grafo_75,2,162,1,3.9375,22
Grafo_75,2,163,0,1.025,2
Grafo_75,3,0,485,485.0,485
Grafo_75,3,1,485,485.0,485
Grafo_75,3,2,485,485.0,485
Grafo_75,3,3,485,485.0,485
Grafo_75,3,4,485,485.0,485
Grafo_75,3,5,485,485.0,485
Grafo_75,3,6,485,485.0,485
Grafo_75,3,7,485,485.0,485
Grafo_75,3,8,485,485.0,485
Grafo_75,3,9,485,485.0,485
Grafo_75,3,10,485,485.0,485
Grafo_75,3,11,485,485.0,485
Grafo_75,3,12,485,485.0,485
Grafo_75,3,13,485,485.0,485
Grafo_75,3,14,485,485.0,485
Grafo_75,3,15,485,485.0,485
Grafo_75,3,16,485,485.0,485
Grafo_75,3,17,485,485.0,485
Grafo_75,3,18,485,485.0,485
Grafo_75,3,19,485,485.0,485
Grafo_75,3,20,467,481.0375,485
Grafo_75,3,21,441,471.825,485
Grafo_75,3,22,436,461.0875,485
Grafo_75,3,23,415,448.4875,474
Grafo_75,3,24,403,437.975,471
Grafo_75,3,25,372,423.95,454
Grafo_75,3,26,372,408.1125,456
Grafo_75,3,27,234,389.075,444
Grafo_75,3,28,229,362.3125,407
Grafo_75,3,29,223,331.475,410
Grafo_75,3,30,223,294.5375,395
Grafo_75,3,31,221,257.4375,375
Grafo_75,3,32,214,246.9375,319
Grafo_75,3,33,214,231.95,291
Grafo_75,3,34,212,223.7,262
Grafo_75,3,35,212,218.9625,225
Grafo_75,3,36,209,215.125,224
Grafo_75,3,37,208,212.5125,221
Grafo_75,3,38,205,210.925,219
Grafo_75,3,39,203,209.075,215
Grafo_75,3,40,196,205.3625,214
Grafo_75,3,41,188,202.15,212
Grafo_75,3,42,135,191.15,207
Grafo_75,3,43,134,173.3,200
Grafo_75,3,44,132,157.1125,195
Grafo_75,3,45,129,146.2875,183
Grafo_75,3,46,129,141.075,169
Grafo_75,3,47,126,136.1,172
Grafo_75,3,48,124,131.1375,138
Grafo_75,3,49,122,129.4625,163
Grafo_75,3,50,120,127.4875,163
Grafo_75,3,51,119,128.575,181
Grafo_75,3,52,119,124.275,163
Grafo_75,3,53,115,122.0625,156
Grafo_75,3,54,115,119.4875,128
Grafo_75,3,55,112,117.95,124
Grafo_75,3,56,112,116.4625,122
Grafo_75,3,57,108,113.8875,119
Grafo_75,3,58,105,111.875,116
Grafo_75,3,59,104,110.025,113
Grafo_75,3,60,99,107.2375,112
Grafo_75,3,61,95,106.025,148
Grafo_75,3,62,88,100.4375,128
Grafo_75,3,63,87,96.0375,142
Grafo_75,3,64,82,92.7,135
Grafo_75,3,65,81,88.55,107
Grafo_75,3,66,79,86.35,105
Grafo_75,3,67,76,84.125,105
Grafo_75,3,68,71,81.6625,89
Grafo_75,3,69,71,79.675,89
Grafo_75,3,70,70,77.5125,84
Grafo_75,3,71,68,74.4875,81
Grafo_75,3,72,67,74.4875,125
Grafo_75,3,73,67,70.1625,80
Grafo_75,3,74,63,68.1375,72
Grafo_75,3,75,63,68.5625,90
Grafo_75,3,76,63,70.075,96
Grafo_75,3,77,63,65.95,94
Grafo_75,3,78,61,68.95,93
Grafo_75,3,79,59,65.95,92
Grafo_75,3,80,56,65.5125,97
Grafo_75,3,81,56,60.5125,96
Grafo_75,3,82,52,59.8625,85
Grafo_75,3,83,48,59.6625,90
Grafo_75,3,84,48,59.0625,86
Grafo_75,3,85,48,56.2875,77
Grafo_75,3,86,46,53.575,82
Grafo_75,3,87,45,53.4375,74
Grafo_75,3,88,45,52.6125,75
Grafo_75,3,89,44,51.2125,72
Grafo_75,3,90,44,50.525,76
Grafo_75,3,91,43,50.3625,69
Grafo_75,3,92,43,48.825,72
Grafo_75,3,93,40,44.8625,60
Grafo_75,3,94,39,49.3,92
Grafo_75,3,95,39,49.7875,93
Grafo_75,3,96,39,47.025,84
Grafo_75,3,97,38,44.975,83
Grafo_75,3,98,38,45.3875,89
Grafo_75,3,99,36,48.375,96
Grafo_75,3,100,33,47.35,89
Grafo_75,3,101,33,44.0,80
Grafo_75,3,102,32,49.2375,91
Grafo_75,3,103,31,46.65,88
Grafo_75,3,104,31,47.95,89
Grafo_75,3,105,29,46.4375,81
Grafo_75,3,106,27,45.1875,90
Grafo_75,3,107,25,35.675,62
Grafo_75,3,108,25,32.0,48
Grafo_75,3,109,25,29.5375,44
Grafo_75,3,110,25,31.2375,63
Grafo_75,3,111,24,27.95,49
Grafo_75,3,112,23,26.875,45
Grafo_75,3,113,23,25.6375,43
Grafo_75,3,114,22,27.2875,50
Grafo_75,3,115,21,27.9375,50
Grafo_75,3,116,20,25.55,44
Grafo_75,3,117,20,24.5375,45
Grafo_75,3,118,20,23.6,46
Grafo_75,3,119,19,24.2875,43
Grafo_75,3,120,17,21.8,42
Grafo_75,3,121,17,19.675,37
Grafo_75,3,122,15,19.4,37
Grafo_75,3,123,13,20.9375,50
Grafo_75,3,124,12,21.675,53
Grafo_75,3,125,12,19.4625,42
Grafo_75,3,126,11,17.0625,40
Grafo_75,3,127,10,14.325,31
Grafo_75,3,128,10,13.3625,26
Grafo_75,3,129,9,11.575,14
Grafo_75,3,130,9,10.5875,12
Grafo_75,3,131,9,10.225,12
Grafo_75,3,132,9,11.25,23
Grafo_75,3,133,8,10.575,23
Grafo_75,3,134,8,9.975,19
Grafo_75,3,135,8,11.125,25
Grafo_75,3,136,7,10.4375,26
Grafo_75,3,137,7,8.5875,11
Grafo_75,3,138,6,7.9625,10
Grafo_75,3,139,6,7.85,12
Grafo_75,3,140,6,7.7875,13
Grafo_75,3,141,6,7.55,13
Grafo_75,3,142,4,8.9125,37
Grafo_75,3,143,4,7.9875,41
Grafo_75,3,144,4,5.7,10
Grafo_75,3,145,4,6.3375,38
Grafo_75,3,146,4,4.725,31
Grafo_75,3,147,3,3.975,5
Grafo_75,3,148,3,4.525,15
Grafo_75,3,149,2,8.2125,34
Grafo_75,3,150,2,7.0625,20
Grafo_75,3,151,1,5.825,17
Grafo_75,3,152,1,8.8375,36
Grafo_75,3,153,1,6.95,42
Grafo_75,3,154,1,6.9375,36
Grafo_75,3,155,1,3.15,21
Grafo_75,3,156,1,6.0875,43
Grafo_75,3,157,1,6.1625,42
Grafo_75,3,158,1,7.975,42
Grafo_75,3,159,1,6.875,33
Grafo_75,3,160,0,5.075,40
Grafo_75,4,0,485,485.0,485
Grafo_75,4,1,485,485.0,485
Grafo_75,4,2,485,485.0,485
Grafo_75,4,3,485,485.0,485
Grafo_75,4,4,485,485.0,485
Grafo_75,4,5,485,485.0,485
Grafo_75,4,6,485,485.0,485
Grafo_75,4,7,485,485.0,485
Grafo_75,4,8,485,485.0,485
Grafo_75,4,9,485,485.0,485
Grafo_75,4,10,485,485.0,485
Grafo_75,4,11,485,485.0,485
Grafo_75,4,12,485,485.0,485
Grafo_75,4,13,485,485.0,485
Grafo_75,4,14,485,485.0,485
Grafo_75,4,15,485,485.0,485
Grafo_75,4,16,485,485.0,485
Grafo_75,4,17,485,485.0,485
Grafo_75,4,18,485,485.0,485
Grafo_75,4,19,485,485.0,485
Grafo_75,4,20,466,480.825,485
Grafo_75,4,21,446,472.35,485
Grafo_75,4,22,233,425.7375,485
Grafo_75,4,23,229,348.3375,485
Grafo_75,4,24,227,290.2,465
Grafo_75,4,25,221,254.525,398
Grafo_75,4,26,219,244.4875,386
Grafo_75,4,27,218,231.4625,317
Grafo_75,4,28,214,227.3125,258
Grafo_75,4,29,212,224.425,265
Grafo_75,4,30,212,221.0875,245
Grafo_75,4,31,209,217.3,274
Grafo_75,4,32,207,215.1625,265
Grafo_75,4,33,203,211.25,223
Grafo_75,4,34,200,207.9875,217
Grafo_75,4,35,199,204.9875,214
Grafo_75,4,36,199,202.7875,209
Grafo_75,4,37,195,200.7625,207
Grafo_75,4,38,195,199.225,204
Grafo_75,4,39,189,197.525,202
Grafo_75,4,40,180,192.8125,200
Grafo_75,4,41,172,186.6125,197
Grafo_75,4,42,145,177.1125,192
Grafo_75,4,43,139,165.425,185
Grafo_75,4,44,133,153.6375,180
Grafo_75,4,45,126,144.8875,169
Grafo_75,4,46,124,139.5875,157
Grafo_75,4,47,124,135.475,170
Grafo_75,4,48,123,131.3875,144
Grafo_75,4,49,121,129.4375,142
Grafo_75,4,50,120,130.075,205
Grafo_75,4,51,120,127.9875,187
Grafo_75,4,52,117,124.8375,158
Grafo_75,4,53,115,122.5125,139
Grafo_75,4,54,114,119.9625,138
Grafo_75,4,55,110,119.0,135
Grafo_75,4,56,109,116.8625,130
Grafo_75,4,57,109,114.775,123
Grafo_75,4,58,108,113.0125,117
Grafo_75,4,59,106,111.0875,116
Grafo_75,4,60,102,111.4375,166
Grafo_75,4,61,95,105.675,113
Grafo_75,4,62,91,102.4625,110
Grafo_75,4,63,86,97.5875,106
Grafo_75,4,64,83,93.5875,104
Grafo_75,4,65,81,89.3125,99
Grafo_75,4,66,76,86.05,99
Grafo_75,4,67,73,83.5375,99
Grafo_75,4,68,73,80.95,90
Grafo_75,4,69,69,78.3375,88
Grafo_75,4,70,68,77.0875,89
Grafo_75,4,71,68,75.5625,90
Grafo_75,4,72,67,72.9375,87
Grafo_75,4,73,62,69.4,79
Grafo_75,4,74,62,67.275,73
Grafo_75,4,75,61,65.7625,83
Grafo_75,4,76,61,63.4625,67
Grafo_75,4,77,61,62.3125,65
Grafo_75,4,78,59,61.675,64
Grafo_75,4,79,56,60.925,63
Grafo_75,4,80,56,59.9375,62
Grafo_75,4,81,55,58.675,61
Grafo_75,4,82,52,56.9375,61
Grafo_75,4,83,49,54.875,60
Grafo_75,4,84,47,52.55,64
Grafo_75,4,85,44,53.1,103
Grafo_75,4,86,44,51.6,98
Grafo_75,4,87,39,49.3625,110
Grafo_75,4,88,39,45.1875,69
Grafo_75,4,89,36,43.0375,49
Grafo_75,4,90,35,41.4375,57
Grafo_75,4,91,35,44.9875,95
Grafo_75,4,92,34,38.7875,91
Grafo_75,4,93,33,36.35,42
Grafo_75,4,94,32,34.8375,39
Grafo_75,4,95,31,33.8875,37
Grafo_75,4,96,30,32.7625,35
Grafo_75,4,97,29,32.0,34
Grafo_75,4,98,29,32.0375,39
Grafo_75,4,99,28,30.825,39
Grafo_75,4,100,25,29.225,38
Grafo_75,4,101,25,28.3875,37
Grafo_75,4,102,22,28.025,36
Grafo_75,4,103,22,26.325,35
Grafo_75,4,104,20,24.7125,32
Grafo_75,4,105,19,23.9125,45
Grafo_75,4,106,18,21.7625,33
Grafo_75,4,107,18,21.5125,36
Grafo_75,4,108,17,20.45,33
Grafo_75,4,109,16,19.775,31
Grafo_75,4,110,14,18.8,31
Grafo_75,4,111,14,17.725,28
Grafo_75,4,112,13,18.0875,45
Grafo_75,4,113,13,17.8375,28
Grafo_75,4,114,13,18.275,29
Grafo_75,4,115,13,18.0375,28
Grafo_75,4,116,13,18.0375,29
Grafo_75,4,117,13,18.5625,29
Grafo_75,4,118,12,16.4625,28
Grafo_75,4,119,12,13.975,29
Grafo_75,4,120,10,12.7375,25
Grafo_75,4,121,10,12.0625,13
Grafo_75,4,122,9,13.2125,29
Grafo_75,4,123,8,12.8375,28
Grafo_75,4,124,8,11.0125,18
Grafo_75,4,125,8,12.2125,27
Grafo_75,4,126,8,10.6625,17
Grafo_75,4,127,7,10.3125,21
Grafo_75,4,128,7,8.575,16
Grafo_75,4,129,6,7.55,9
Grafo_75,4,130,6,7.7875,16
Grafo_75,4,131,5,9.8375,23
Grafo_75,4,132,5,9.9375,26
Grafo_75,4,133,5,8.1,25
Grafo_75,4,134,4,6.575,25
Grafo_75,4,135,4,6.475,24
Grafo_75,4,136,4,4.9875,6
Grafo_75,4,137,3,4.675,13
Grafo_75,4,138,3,4.0875,6
Grafo_75,4,139,3,6.625,27
Grafo_75,4,140,2,4.675,21
Grafo_75,4,141,2,7.575,27
Grafo_75,4,142,2,11.15,29
Grafo_75,4,143,2,11.075,30
Grafo_75,4,144,2,8.9,25
Grafo_75,4,145,2,7.9625,26
Grafo_75,4,146,2,6.6375,25
Grafo_75,4,147,2,2.9625,21
Grafo_75,4,148,1,2.1125,3
Grafo_75,4,149,1,2.0125,3
Grafo_75,4,150,1,1.95,3
Grafo_75,4,151,1,4.6375,28
Grafo_75,4,152,0,4.225,25
Grafo_100,0,0,626,626.0,626
Grafo_100,0,1,626,626.0,626
Grafo_100,0,2,626,626.0,626
Grafo_100,0,3,626,626.0,626
Grafo_100,0,4,626,626.0,626
Grafo_100,0,5,626,626.0,626
Grafo_100,0,6,626,626.0,626
Grafo_100,0,7,626,626.0,626
Grafo_100,0,8,626,626.0,626
Grafo_100,0,9,626,626.0,626
Grafo_100,0,10,626,626.0,626
Grafo_100,0,11,626,626.0,626
Grafo_100,0,12,626,626.0,626
Grafo_100,0,13,626,626.0,626
Grafo_100,0,14,626,626.0,626
Grafo_100,0,15,626,626.0,626
Grafo_100,0,16,626,626.0,626
Grafo_100,0,17,626,626.0,626
Grafo_100,0,18,626,626.0,626
Grafo_100,0,19,626,626.0,626
Grafo_100,0,20,604,620.9375,626
Grafo_100,0,21,592,611.825,626
Grafo_100,0,22,573,600.475,626
Grafo_100,0,23,556,587.2375,626
Grafo_100,0,24,542,572.3,606
Grafo_100,0,25,510,560.6375,626
Grafo_100,0,26,500,543.3875,583
Grafo_100,0,27,462,521.3,567
Grafo_100,0,28,462,502.65,532
Grafo_100,0,29,449,487.275,534
Grafo_100,0,30,430,466.4375,508
Grafo_100,0,31,423,453.775,488
Grafo_100,0,32,406,440.0,472
Grafo_100,0,33,402,426.5,451
Grafo_100,0,34,397,416.1,441
Grafo_100,0,35,386,407.325,432
Grafo_100,0,36,375,396.575,418
Grafo_100,0,37,366,387.4875,410
Grafo_100,0,38,360,378.0375,399
Grafo_100,0,39,350,370.6625,394
Grafo_100,0,40,339,358.6875,391
Grafo_100,0,41,287,348.4,374
Grafo_100,0,42,231,330.9125,361
Grafo_100,0,43,193,306.0,348
Grafo_100,0,44,188,271.2625,340
Grafo_100,0,45,183,236.2625,310
Grafo_100,0,46,182,218.4,286
Grafo_100,0,47,182,210.375,259
Grafo_100,0,48,182,201.4375,247
Grafo_100,0,49,179,196.65,255
Grafo_100,0,50,175,187.5375,211
Grafo_100,0,51,173,182.3875,220
Grafo_100,0,52,171,178.25,185
Grafo_100,0,53,167,175.55,182
Grafo_100,0,54,166,173.025,182
Grafo_100,0,55,161,170.3,177
Grafo_100,0,56,160,167.375,174
Grafo_100,0,57,159,164.4375,178
Grafo_100,0,58,157,161.9125,169
Grafo_100,0,59,152,160.0625,166
Grafo_100,0,60,147,156.8875,161
Grafo_100,0,61,142,151.825,160
Grafo_100,0,62,140,148.25,159
Grafo_100,0,63,137,144.7375,155
Grafo_100,0,64,125,140.625,149
Grafo_100,0,65,121,136.7,148
Grafo_100,0,66,110,131.425,153
Grafo_100,0,67,110,123.4875,137
Grafo_100,0,68,107,118.55,128
Grafo_100,0,69,106,114.4125,129
Grafo_100,0,70,101,110.1125,118
Grafo_100,0,71,101,106.85,117
Grafo_100,0,72,100,104.8625,121
Grafo_100,0,73,96,102.4125,106
Grafo_100,0,74,95,100.825,104
Grafo_100,0,75,95,99.2,108
Grafo_100,0,76,92,97.15,101
Grafo_100,0,77,90,95.2,100
Grafo_100,0,78,90,93.6875,97
